node_id,skill_tag,question,question_type,difficulty,answer_key
,操作系统,内存分页主要解决了哪些问题？,technical,easy,1. 解决内存碎片问题（以页为单位释放）；2. 提高交换效率（按需加载少量页）；3. 支持虚拟内存，无需一次性加载程序。
,操作系统,当进程访问的虚拟地址在页表中查不到时会发生什么？,technical,medium,系统产生缺页异常，进入内核空间分配物理内存、更新进程页表，最后返回用户空间恢复进程运行。
,操作系统,分页虚拟地址和物理地址是如何映射的？,technical,medium,虚拟地址分为页号和页内偏移。页号作为页表索引，找到物理页基地址，与页内偏移组合形成物理内存地址。
,操作系统,简单分页存在哪些空间上的缺陷？,technical,hard,页表过大。例如 32 位单进程需 4MB 页表，多进程占用更多内存。不分级页表项数巨大，多级页表可减少页表项数量。
,操作系统,段页式内存管理的地址变换过程是怎样的？,technical,hard,1. 访问段表得页表起始地址；2. 访问页表得物理页号；3. 物理页号与页内位移组合得物理地址。共三次访问。
,操作系统,Linux 信号的定义及常用信号有哪些？,technical,easy,"信号是通知进程状态改变或系统异常的信息。常用信号：SIGHUP(终端挂起), SIGPIPE(写关闭通道), SIGURG(紧急数据)。"
,操作系统,Linux 设计中的多任务和 SMP 对称多处理有何特点？,technical,medium,多任务指多个任务并发或并行执行。SMP 指每个 CPU 地位平等、权限相同，共享内存，均可访问完整资源。
,操作系统,Linux 中 ELF 格式和宏内核的特征是什么？,technical,medium,ELF 是可执行文件存储格式。宏内核特征是所有模块（调度、内存等）运行在内核态，Linux 内核是拥有最高权限的完整可执行程序。
,操作系统,操作系统中常见的五种 I/O 模型分别是什么？,technical,medium,阻塞式 I/O、非阻塞式 I/O、I/O 复用（select/poll）、信号驱动式 I/O、异步 I/O（POSIX aio）。
,操作系统,阻塞式 I/O 的工作原理及优缺点是什么？,technical,easy,进程等待条件满足（如数据准备好），不满足则一直阻塞。优点：CPU 资源让出；缺点：耗时，适合低并发低时效场景。
,操作系统,非阻塞式 I/O 的工作原理及缺点是什么？,technical,medium,交互未达目的直接返回，通过轮询查看数据是否就绪。缺点：往往耗费大量 CPU 时间。
,操作系统,I/O 复用（select/poll）的工作原理是什么？,technical,medium,阻塞在 select/poll 调用上，监听多个描述符。任意一个就绪则返回，用户进程再调用 recvfrom 拷贝数据。优点：等待多个描述符就绪。
,操作系统,信号驱动式 I/O 的工作流程是怎样的？,technical,hard,安装信号处理函数，立即返回。数据准备好后内核产生 SIGIO 信号，主循环接收通知后读取数据。优点：等待期间进程不被阻塞。
,操作系统,异步 I/O 和信号驱动 I/O 的区别是什么？,technical,medium,信号驱动 I/O 由内核通知何时可以启动 I/O 操作；异步 I/O 由内核通知 I/O 操作何时完成。异步 I/O 中，内核收到 aio_read 后立刻返回，等待数据准备好后直接拷贝到用户空间再通知进程。
,操作系统,同步 I/O 和异步 I/O 的主要区别是什么？,technical,easy,同步 I/O 会导致请求进程阻塞，直到 I/O 操作完成；异步 I/O 不会导致请求进程阻塞，进程发起请求后立即去做其他事情，由内核在操作完成后通知。
,操作系统,Linux 下常见的 I/O 复用模型有哪些？,technical,easy,主要包括 select、poll 和 epoll。它们是内核提供给用户态的多路复用系统调用，允许进程通过一个系统调用函数从内核中获取多个事件。
,操作系统,select、poll 和 epoll 的实现原理及区别是什么？,technical,medium,select 和 poll 采用轮询方式检查就绪事件，复杂度 O(N)，有 fd 数量限制；epoll 采用回调方式，使用红黑树跟踪 fd，只返回就绪 fd，复杂度 O(1)，无 fd 数量限制，且支持 ET/LT 模式。
,操作系统,epoll 的边缘触发（ET）和水平触发（LT）模式有什么区别？,technical,medium,ET 模式下，当 Socket 描述符上有可读事件发生时，服务器只会苏醒一次，需一次性读取完数据；LT 模式下，只要缓冲区有数据，服务器会不断苏醒通知，直到数据被读完。
,操作系统,如何在基本网络通信模型基础上提升服务器自身服务响应？,technical,medium,1. 多进程：父进程 fork 子进程处理业务，需注意僵尸进程和 IPC。2. I/O 复用：使用 select/poll/epoll 同时服务多个请求。3. 多线程：共享资源，切换开销小，需注意线程安全和通信。
,操作系统,Linux 中的软链接和硬链接有什么区别？,technical,easy,软链接是包含目标路径的独立文件，可跨文件系统，目标删除则失效；硬链接指向相同 inode，同文件系统，目标删除不影响链接，只有所有链接删除才释放数据块。
,操作系统,什么是中断和异常？,technical,medium,两者都会导致处理器暂停当前任务并转向执行特定处理程序。中断由外部硬件事件触发（如时钟、I/O）；异常通常由内部指令或错误触发。处理后处理器返回被打断的任务继续执行。
,操作系统,用户态和内核态的区别是什么？,technical,medium,用户态受限，不可直接访问硬件或核心部分；内核态是特权级别，可执行特权指令、访问硬件资源、管理系统资源。
,操作系统,在什么场景下会发生内核态和用户态的切换？,technical,medium,系统调用（用户请求服务）、异常（程序错误或 CPU 自动切换）、中断（外部设备信号触发）。
,操作系统,并行和并发是什么？,technical,easy,并行是同一时刻执行多个任务（多处理单元）；并发是相同时间段内交替执行多个任务（时间片轮转）。
,操作系统,什么是内部碎片和外部碎片？,technical,medium,内部碎片是分配给进程的内存块中未被使用的部分；外部碎片是内存中存在大量未使用的小空闲块，无法分配给大进程。
,操作系统,僵尸进程和孤儿进程的区别是什么？,technical,medium,孤儿进程：父进程退出，子进程被 init 收养；僵尸进程：子进程退出但父进程未回收状态信息，描述符保留。
,操作系统,信号和信号量有什么区别？,technical,medium,信号用于通知异步事件发生；信号量用于进程间通信处理同步互斥机制，协调线程使用公共资源。
,操作系统,常用的 Linux 命令有哪些？,technical,easy,"ls, cd, pwd, touch, mkdir, rm, cp, mv, cat, vi, grep, find, chmod, chown, ps, kill, df, tar, ping, ssh, apt/yum 等常用命令。"
,操作系统,Linux 中如何查看一个进程？,technical,easy,使用 ps 命令列出进程，配合 grep 过滤；或使用 pgrep/pidof 通过进程名查找 PID。
,操作系统,如何杀死一个进程？,technical,easy,使用 kill 命令发送信号终止进程；killall 根据进程名杀死所有匹配进程。杀父进程不会自动杀子进程。
,操作系统,什么是局部性原理？,technical,medium,程序倾向于多次访问相同数据（时间局部性）或附近数据（空间局部性），利用此原理可提高缓存命中率。
,操作系统,进程和线程的区别是什么？,technical,medium,进程是资源分配单位，独立内存，开销大；线程是调度最小单位，共享内存，开销小。进程隔离性好，线程通信方便。
,操作系统,进程的状态有哪些？,technical,easy,三种基本状态：运行（在 CPU 上）、就绪（获资源等 CPU）、阻塞（等待 I/O 等资源）。
,操作系统,什么是异常？,technical,medium,由计算机系统内部事件触发的事件（如非法操作码、地址越界），不能被屏蔽，会暂停正常流程转到异常处理程序。
,操作系统,进程有哪五种状态？,technical,easy,创建、就绪、执行、阻塞、终止。创建需申请 PCB；就绪已分配资源等待 CPU；执行被调度运行；阻塞等待事件；终止结束或出错。
,操作系统,进程之间有哪些通信方式？,technical,medium,管道（半双工，父子进程）、命名管道（无亲缘关系）、信号量（同步锁）、消息队列（内核链表）、信号（通知事件）、共享内存（最快，需配合信号量）、Socket（网络通信）。
,操作系统,常见的线程同步机制有哪些？,technical,medium,互斥锁（保护临界区）、条件变量（线程间通信，常与互斥锁配合）、读写锁（多读单写）、信号量（控制访问共享资源）。
,操作系统,介绍一下你知道的锁类型？,technical,medium,基础锁：互斥锁（独占访问）、自旋锁（忙等待）。其他：读写锁（多读单写）、悲观锁（高冲突概率上锁）、乐观锁（先修改后检查冲突）。
,操作系统,产生死锁的必要条件是什么？,technical,hard,互斥条件、请求保持条件、不可剥夺条件、环路等待条件。四者同时满足才会发生死锁。
,操作系统,如何预防或解除死锁？,technical,hard,破坏任一条件即可。如一次性申请所有资源（破坏请求保持）、允许资源剥夺（破坏不可剥夺）、按序申请资源（破坏循环等待）。
,操作系统,常见的进程调度算法有哪些？,technical,medium,批处理：先来先服务、最短作业优先、最短剩余时间优先。交互式：时间片轮转、优先级调度、多级队列、最短进程优先。
,操作系统,分段和分页的主要区别是什么？,technical,medium,分段：逻辑单位，长度动态变化，有内外碎片。分页：物理单位，长度固定，由操作系统定义，物理内存分帧。
,操作系统,什么是内部碎片？,technical,easy,页面内部的未使用空间。
,操作系统,什么是外部碎片？,technical,easy,由于页面长度固定，不同页面之间的未使用空间无法利用，导致的外部碎片。
,操作系统,逻辑地址由哪两部分组成？,technical,easy,页号和页内偏移。
,操作系统,LRU 页面置换算法的原理是什么？,technical,medium,选择最长时间没有被使用的页面进行切换，基于局部性原理，认为最近被使用过的很可能还会被使用。
,操作系统,FIFO 页面置换算法的优缺点是什么？,technical,medium,优点：简单，维护队列即可。缺点：可能淘汰常用页面，存在 Belady 异常（分配内存增加切换次数反而增加）。
,操作系统,为什么最佳页面置换算法 (OPT) 无法在实际系统中实现？,technical,medium,需要预知未来页面访问情况，但程序访问是动态的，无法预知下次访问前的等待时间。
,操作系统,时钟页面置换算法的工作原理是什么？,technical,medium,页面保存在环形链表中，含访问位。缺页中断时顺时针遍历，访问位为 1 改 0，为 0 则置换。
,操作系统,最不常用算法 (LFU) 是如何工作的？,technical,medium,记录每个页面访问次数，缺页时将访问次数最少的页面置换出去，需统计额外开销。
,操作系统,IO 多路复用有哪些常见的实现方式？,technical,medium,select、poll、epoll 等系统调用。
,操作系统,select 机制的优缺点是什么？,technical,medium,可监视多个文件描述符状态，但效率随监视数量增加而降低。
,操作系统,poll 与 select 相比有什么改进？,technical,medium,使用轮询方式，避免了 select 中文件描述符数量有限的问题，但大量描述符下性能仍不足。
,操作系统,epoll 相比 select 和 poll 的优势是什么？,technical,medium,Linux 特有，使用事件通知，只在就绪时通知，无需轮询，处理大量文件描述符更高效。
,操作系统,什么是主键？,technical,easy,唯一标识表中每一行数据的列，值不能重复且不能为 NULL，用于保证数据唯一性和查找。
,操作系统,主键、外键和索引有什么区别？,technical,medium,主键唯一非空；外键建立表关系；索引用于快速查询。主键外键通常关联索引，但索引不一定是主键或外键。
,操作系统,什么是笛卡尔积？,technical,easy,一个表的每一条记录与另一个表中每一条记录的组合结果。
,操作系统,内连接和外连接的区别是什么？,technical,medium,内连接只返回匹配记录；外连接即使不匹配也保留驱动表记录，未匹配字段填 null。
,操作系统,SQL 中 where 和 on 在连接查询中的区别是什么？,technical,hard,内连接等价；外连接中 on 过滤条件不影响驱动表记录保留，where 会过滤掉不符合条件的驱动表记录。
,操作系统,执行一次 SELECT 语句经历了哪些流程？,technical,medium,Server 层（连接器、查询缓存、解析、优化）和存储引擎层（数据存取）。
,操作系统,MySQL 连接器的作用是什么？,technical,medium,管理客户端连接、获取权限、权限验证。支持长连接和短连接，默认清理空闲连接。
,操作系统,MySQL 查询缓存的现状如何？,technical,medium,命中直接返回结果，未命中执行并缓存。因频繁更新易不一致，MySQL 8.0 已移除该功能。
,操作系统,SQL 的执行流程分为哪几个阶段？,technical,medium,分为预处理、优化、执行三个阶段。预处理判断表和字段是否存在；优化器确定执行方案（如索引选择、连接顺序）；执行器检查权限并执行语句。
,操作系统,执行一次 update 语句发生了什么？,technical,medium,先连接数据库，更新导致查询缓存失效清空。然后经过分析器（词法语法解析）、优化器（优化）、执行器（执行更新）。涉及 redo log 和 binlog 两个日志模块。
,操作系统,redo log 和 binlog 有什么不同？,technical,hard,引擎不同：redo log 是 InnoDB 特有，binlog 是 Server 层所有引擎通用。类型不同：redo log 是物理日志（页修改），binlog 是逻辑日志（原始语句）。写入方式：redo log 循环写空间固定，binlog 追加写可切换文件。
,操作系统,MySQL 为什么要进行访问权限控制？,technical,easy,为了服务器安全，防止误操作。每个用户只应拥有必要的最小权限，避免高权限带来的危险。遵循最小权限原则，确保只有需要的数据具有适当的访问权。
,操作系统,MySQL 中用户账号信息存储在哪里？,technical,easy,存储在名为 mysql 的系统数据库中的 user 表里。该表包含用户名、密码及操作权限等信息。可通过 select user from user 查看当前用户数量。
,操作系统,MySQL 如何新增、修改和删除用户？,technical,medium,新增用 CREATE USER；修改用户名用 RENAME USER；修改密码用 SET PASSWORD；删除用 DROP USER。不建议直接操作 mysql 库的 user 表，以免伤害服务器。
,操作系统,MySQL 如何进行用户权限控制（查看、授权、撤销）？,technical,medium,查看用 SHOW GRANTS FOR；授权用 GRANT [权限] ON [库].[表] TO [用户]；撤销用 REVOKE [权限] ON [库].[表] FROM [用户]。默认新建用户无权限。
,操作系统,什么是索引？MySQL 查询主要有哪两种方式？,technical,easy,索引是为了提高查询效率，像书的目录。MySQL 查询方式主要是全表扫描（挨个找）和根据索引检索。
,操作系统,如何创建和删除索引？,technical,easy,创建用 create index 索引名 on 表名 (列名)，支持多列构成组合索引；删除用 drop index 索引名 on 表名。
,操作系统,怎么查看一个 SQL 语句是否使用了索引？,technical,easy,在 SQL 前加 explain 关键字。若 type=ALL 表示全表查询未用索引；若 type=RES 表示使用了索引。
,计算机组成原理,什么是依赖倒置原则？,technical,medium,上层要避免依赖下层的实现细节，两者都应该依赖于抽象。例如 Java 操作数据库，Java 定义一组接口，由各个数据库去实现它，Java 不依赖于具体数据库，而是依赖于抽象接口。
,计算机组成原理,什么是工厂模式？,technical,medium,提供了一种创建对象的接口，但由子类决定实例化的类是哪一个是。将复杂的对象创建过程封装在具体工厂类中，客户端只需关心使用工厂接口创建产品，适用于解耦和统一管理产品族。
,计算机组成原理,什么是观察者模式？,technical,medium,定义了一种一对多的依赖关系，让多个观察者对象同时监听某一个主题对象。当主题对象状态发生变化时，会通知所有的观察者对象，使得它们能够自动更新。例如气象站数据变化通知显示器和日志器。
,计算机组成原理,代理模式和适配器模式有什么区别？,technical,medium,目的不同：代理控制访问，适配器解决接口不兼容。角色不同：代理含抽象/真实/代理，适配器含目标/适配/被适配。场景不同：代理用于权限/延迟加载，适配器用于解决两个已有接口不兼容的情况。
,计算机组成原理,什么是字符编码？,technical,easy,通过在字符和二进制编码之间嵌套一个数字编号来实现绑定。收录了很多字符并一一编号得到的对照表称为字符集。从二进制到字符称为解码，从字符到二进制称为编码。
,计算机组成原理,Unicode 字符集解决了什么问题？,technical,easy,提供了统一的、很全的字符集，对所有的字符都能提供唯一的二进制编码，解决了同一个文件通过不同字符集进行解码呈现结果不同（即乱码）的问题。
,计算机组成原理,固定长度编码有什么特点？,technical,easy,不管编号多大或多小，统一根据最长位数来，位数不够高位补零。优点是高效、快速进行编码和解码。
,计算机组成原理,冯诺依曼模型的五大部件是什么？,technical,easy,内存、CPU、总线、输入设备、输出设备。
,计算机组成原理,PC（程序计数器）的主要作用是什么？,technical,easy,PC 是存放下一条要执行指令地址的存储区域。处理器不断执行 PC 指向的指令并更新 PC 指向下一条指令。
,计算机组成原理,CPU 位宽如何影响数据处理能力？,technical,medium,CPU 位宽指一次能处理多少字节数据。32 位一次算 4 字节，64 位一次算 8 字节。位宽越大，可计算数值范围越大。
,计算机组成原理,CPU 内部常见的组件有哪些？,technical,easy,寄存器、控制单元、逻辑运算单元。寄存器临时存数据，控制单元控制工作，逻辑运算单元负责计算。
,计算机组成原理,常见寄存器类型及其用途是什么？,technical,easy,通用寄存器放运算数据；程序计数器 PC 存下一条指令地址；指令寄存器存当前执行的指令。
,计算机组成原理,总线主要分为哪三种类型？,technical,easy,地址总线（指定内存地址）、数据总线（读写数据）、控制总线（发送接收信号如中断）。
,计算机组成原理,可变长度编码如何解决固定长度编码的浪费问题？,technical,medium,采用变长形式，小编号少占字节，大数据多占字节。通过类似 IPV4 分类编制的方式，在二进制中占用几位作为标识来划分边界，如 UTF-8 编码。
,计算机组成原理,现代 CPU 流水线通常分为哪几个阶段？,technical,medium,取指令、译指（分析指令）、执行指令、数据回写。不同阶段由控制器或运算器完成。
,计算机组成原理,理解编译系统对程序员有什么实际意义？,technical,medium,优化程序性能（如 switch 效率），理解链接错误（静态/动态库），避免安全漏洞（如缓冲区溢出）。
,计算机组成原理,Linux 下运行可执行程序的基本流程是怎样的？,technical,hard,Shell 解析命令，加载文件到内存（利用 DMA），处理器执行 main 函数，结果经寄存器复制到显示设备。
,计算机组成原理,DMA 技术在程序加载过程中起什么作用？,technical,medium,允许数据不经过处理器，直接从磁盘到达内存，减少 CPU 负担，提高加载效率。
,计算机组成原理,控制器与适配器的主要区别是什么？,technical,easy,主要区别在于封装方式，功能都是在 IO 设备与 IO 总线之间传递数据。
,计算机组成原理,如何设计一个高性能的系统？,technical,hard,缩短信息搬运时间，利用缓存减少IO，异步处理削峰，弹性扩展机器，分层拦截请求（前端静态化、网关限流、服务层缓存与队列、数据库防负数）。
,计算机组成原理,秒杀系统的场景特点是什么？,technical,easy,访问请求数量远大于库存，瞬时流量激增，业务流程简单（下订单减库存），只有少部分用户成功。
,计算机组成原理,秒杀系统的架构设计理念有哪些？,technical,medium,限流（限制大部分流量）、削峰（将瞬间高流量变平稳）、异步处理（提高并发）、内存缓存（提升效率）、可拓展性（弹性扩容）。
,计算机组成原理,秒杀系统的前端优化方案有哪些？,technical,medium,页面静态化并配合CDN抗峰值，禁止重复提交（按钮置灰），用户限流（如IP限流，单时间段只允许一次请求）。
,计算机组成原理,秒杀系统的后端核心实现流程是怎样的？,technical,hard,初始化商品到Redis，校验合法性，内存标识判断，Redis预减库存，布隆过滤器防重，发送MQ消息异步处理，业务端二次校验并真正减库存。
,计算机组成原理,秒杀系统中数据库层需要注意哪些关键点？,technical,medium,上游拦截降低压力，防止负数订单（update where 库存>0），加用户id和商品id联合唯一索引防止重复下单。
,计算机组成原理,如何设计一个本地缓存？,technical,medium,考虑数据结构（Map/复杂结构）、对象上限及清除策略（LRU/FIFO等）、过期时间、线程安全、简明接口、是否持久化及阻塞机制。
,计算机组成原理,本地缓存通常使用什么数据结构存储？,technical,easy,最简单直接用 Map 存储，或者像 Redis 一样提供多种数据类型（哈希、列表、集合等），底层使用双端链表、压缩列表、跳跃表等数据结构。
,计算机组成原理,本地缓存常见的数据清除策略有哪些？,technical,easy,LRU（最近最少使用）、FIFO（先进先出）、LFU（最近最不常用）、SOFT（软引用）、WEAK（弱引用）等。
,计算机组成原理,本地缓存的线程安全问题如何解决？,technical,medium,本地缓存允许多线程同时访问，需自行保证线程安全，不应抛给使用者。常见如使用 Concurrent HashMap 或加锁机制，类似 Guava/Caffeine 的实现。
,计算机组成原理,多线程环境下如何避免缓存空值导致的重复计算？,technical,medium,使用双重检查锁（DCL）。获取缓存为null时，加锁，再次检查，若仍空则计算并写入，最后释放锁。或使用Future/CompletableFuture处理异步加载，确保同一任务只执行一次。
,计算机组成原理,如何设计一个RPC框架？,technical,hard,1.定义接口；2.选通信协议（TCP/HTTP）；3.选序列化（JSON/Protobuf）；4.实现远程调用与网络通信；5.服务注册发现（Zookeeper等）；6.负载均衡；7.安全加密；8.错误处理；9.性能优化；10.监控日志。
,计算机组成原理,微信红包怎么设计？,technical,hard,核心是高并发和资金安全。1.库存扣减用Redis Lua脚本防超发；2.金额随机算法；3.数据库分库分表；4.消息队列削峰填谷；5.分布式事务保证数据一致性。
,计算机组成原理,扫码登录怎么设计？,technical,medium,1.用户扫码获取唯一标识；2.服务端生成临时Token绑定设备；3.用户手机确认授权；4.轮询或WebSocket通知PC端登录成功；5.返回Session/Cookie。需考虑安全性与时效性。
,计算机组成原理,扫码登录的流程是什么？,technical,medium,1.客户端生成二维码；2.服务端记录状态；3.移动端扫码请求；4.服务端推送确认页面；5.用户授权后回调；6.建立长连接或轮询获取登录态。
,计算机网络,TCP 连接在空闲时通过什么机制断开？,technical,easy,TCP 保活机制。当连接空闲一段时间后，服务器发送探测报文，若多次无响应则断开连接。
,计算机网络,TCP Fast Open 的主要作用是什么？,technical,easy,减少 TCP 连接建立的时延，允许在第一次握手时携带数据，部分绕过三次握手流程。
,计算机网络,TCP 流量控制中发送窗口和 MSS 分别决定什么？,technical,easy,发送窗口决定一次能发送的字节数，MSS 决定这些字节要分多少包才能发送完。
,计算机网络,Nagle 算法是如何避免大量 TCP 小数据报文的传输的？,technical,medium,合并小数据包，只有收到前一个包的 ACK 后才发送新的小包，除非有紧急数据，从而减少小包数量。
,计算机网络,延迟确认与 Nagle 算法混合使用会导致什么问题？如何解决？,technical,medium,会导致时耗增长。解决方法：发送方关闭 Nagle 算法，或接收方关闭 TCP 延迟确认。
,计算机网络,TCP 连接关闭有哪些方式？有什么区别？,technical,medium,RST 报文关闭（暴力，不走四次挥手）和 FIN 报文关闭（安全，走四次挥手流程）。
,计算机网络,close 和 shutdown 函数有什么区别？,technical,medium,close 完全断开连接（读写都断），shutdown 可控制只关闭一个方向（半关闭），更优雅。
,计算机网络,shutdown 函数的三个参数分别代表什么含义？,technical,medium,SHUT_RD 关闭读，SHUT_WR 关闭写（半关闭），SHUT_RDWR 关闭读写两个方向。
,计算机网络,如何处理 FIN_WAIT1 状态连接过多的问题？,technical,hard,降低 tcp_orphan_retries 值，超过重传次数后直接发送 RST 强制关闭孤儿连接。
,计算机网络,FIN_WAIT2 状态下的连接持续时间由什么控制？,technical,hard,由 tcp_fin_timeout 参数控制，默认 60 秒，超时未收 FIN 则直接关闭。
,计算机网络,TIME_WAIT 状态存在的主要原因是什么？,technical,hard,1. 防止历史数据包导致数据错乱；2. 确保被动关闭方能正确关闭连接。
,计算机网络,为什么 TIME_WAIT 状态需要等待 2MSL 的时间？,technical,hard,确保网络中旧数据包自然消失，并允许丢失的 ACK 重传，保证被动方正确关闭。
,计算机网络,TIME_WAIT 时间过短会导致什么后果？,technical,hard,服务端可能一直处在 LAST-ACK 状态，新连接 SYN 会被服务端发送 RST 终止。
,计算机网络,如何优化 TIME_WAIT 状态带来的资源占用问题？,technical,hard,开启 tcp_tw_reuse 参数复用端口，但仅适用于客户端发起的新连接。
,计算机网络,开启 tcp_tw_reuse 功能后，如果四次挥手中的最后一次 ACK 在网络中丢失了，会发生什么？,technical,medium,被动方会重传 FIN 报文。若开启了 tcp_tw_reuse，且满足条件（如连接创建时间超过 1 秒），该连接可以被复用，无需等待 2MSL。
,计算机网络,TCP 时间戳引入后带来了哪些好处？,technical,easy,1. 解决了 2MSL 问题，重复数据包因时间戳过期被自然丢弃；2. 防止序列号绕回，同样因为时间戳过期丢弃重复包。
,计算机网络,如果连接双方同时关闭连接，会发生什么？,technical,medium,双方都进入 FIN_WAIT1 状态。收到对方 FIN 后进入 CLOSING 状态（替代 FIN_WAIT2）。回复 ACK 确认通道关闭后，进入 TIME_WAIT 状态，等待 2MSL 后自动关闭。
,计算机网络,滑动窗口是如何影响传输速度的？,technical,medium,发送方根据接收方缓冲区大小（接收窗口）控制发送量。接收窗口随缓冲区空间变化，通知发送方调整，防止因接收方处理不过来导致丢包，从而维持效率。
,计算机网络,如何确定 TCP 的最大传输速度？,technical,medium,受限于发送窗口、接收窗口以及网络设备传输能力。窗口大小由内核缓冲区大小决定，需与网络传输能力匹配，以达到缓冲区利用率最大化。
,计算机网络,什么是带宽时延积（BDP），它与缓冲区有什么关系？,technical,hard,BDP=带宽×RTT，决定网络中飞行报文大小。发送缓冲区不应超过 BDP，否则超出部分无效且易丢包；小于 BDP 则无法发挥网络传输效率。
,计算机网络,怎样调整 TCP 缓冲区的大小？,technical,medium,发送缓冲自动调节。接收缓冲需配置 tcp_moderate_rcvbuf=1 开启，根据系统空闲内存大小自动增大或减小缓冲区，平衡并发与效率。
,计算机网络,Linux 是如何收发网络包的？,technical,hard,发送：应用调用 Socket->内核拷贝->协议栈封装->网卡驱动->DMA 发送。接收：网卡 DMA 到 Ring Buffer->协议栈解析->用户空间 read 读取。
,计算机网络,TCP 窗口字段只有 2 个字节，如何解决高速网络下窗口不够用的问题？,technical,easy,通过 TCP 选项字段定义窗口扩大因子。将 16 位窗口扩大为 30 位（2^16 * 2^14），使最大窗口达到 1GB，适应高速网络需求。
,计算机网络,Linux 内核中的 NAPI 机制是什么？它是如何工作的？,technical,medium,NAPI 是混合「中断和轮询」的方式。先由硬件中断唤醒软中断，然后轮询处理数据，直到无新数据才恢复中断。目的是降低网卡中断带来的性能开销。
,计算机网络,网络包从网卡到达应用层的数据接收流程是怎样的？,technical,hard,网卡硬件中断 -> 软中断轮询 -> Ring Buffer 拷贝到 sk_buff -> 网络接口层检查合法性 -> 网络层路由判断 -> 传输层根据四元组找 Socket -> 应用层读取缓冲区。
,计算机网络,OSI 七层参考模型包含哪七层？各层主要功能是什么？,technical,easy,物理层（比特流）、数据链路层（帧、MAC）、网络层（路由、IP）、传输层（端到端）、会话层（会话管理）、表示层（格式转换）、应用层（用户接口）。
,计算机网络,TCP/IP 四层网络模型包括哪些层级？与 OSI 模型有何区别？,technical,medium,应用层、传输层、网际层、网络接口层。相比 OSI 七层，TCP/IP 更简洁实用，实际互联网通信主要使用 TCP/IP 模型。
,计算机网络,五层网络体系结构是如何划分的？它综合了哪些模型？,technical,easy,应用层、运输层、网络层、数据链路层、物理层。它是综合了 OSI 模型和 TCP/IP 模型所得来的折中方案。
,计算机网络,传输层中 TCP 和 UDP 的主要区别是什么？,technical,easy,TCP 面向连接、可靠传输；UDP 无连接、不提供可靠性，适用于实时音视频等场景。
,计算机网络,什么是 TCP 粘包问题？如何解决 TCP 粘包问题？,technical,hard,TCP 是流协议，无消息边界。原因：缓冲区机制、Nagle 算法、MSS 限制。解决：1. 包头 + 包长 + 包体；2. 指定结束标识；3. 发送方关闭 Nagle 算法 (TCP_NODELAY)；4. 应用层按长度或格式循环读取。
,计算机网络,TCP 为什么会产生粘包和拆包？,technical,medium,TCP 是流式传输，无消息边界。发送端缓冲区满会拆包，小数据合并发送会粘包。接收方读取不及时也会粘包。MSS 限制导致分片也可能引起拆包。
,计算机网络,长连接和短连接有什么区别？,technical,easy,长连接：建立后不断开，多次收发报文。短连接：每次交易建立连接，完成后立即断开。短连接常用于一对多通讯，长连接用于持续通信场景。
,计算机网络,UDP 会不会产生粘包问题？,technical,easy,不会。UDP 是面向消息传输的，有保护消息边界，接收方一次只接受一条独立的信息，不像 TCP 那样基于流传输且无边界保护。
,计算机网络,HTTP 有哪些常用的请求方法？,technical,easy,"GET(获取资源), POST(发送数据), HEAD(仅返回头), PUT(更新/创建), DELETE(删除), TRACE(测试), PATCH(部分更新), CONNECT(代理), OPTIONS(获取支持列表)。"
,计算机网络,GET 和 POST 请求的区别是什么？,technical,medium,GET 申请资源，不影响服务器，参数在 URL；POST 发送数据，影响服务器（创建/更新），参数在 Body。GET 通常幂等，POST 非幂等。
,计算机网络,常见的 HTTP 请求头字段有哪些？,technical,easy,"Accept(MIME 类型), Accept-Encoding(编码方式), Authorization(身份验证), Host(目标主机), User-Agent(客户端标识), Control/Connection/Date 等控制字段。"
,计算机网络,GET 和 POST 请求有什么区别？,technical,medium,GET 参数在 URL，数据量小，安全幂等，可缓存；POST 参数在 Body，无长度限制，不安全非幂等，默认不缓存。GET 一个 TCP 包，POST 两个 TCP 包。GET 仅 URL 编码，POST 支持多种编码。
,计算机网络,HTTP 协议中的安全性和幂等性如何定义？,technical,medium,安全指请求不破坏服务器资源，幂等多次执行结果相同。GET 是安全且幂等的（只读）；POST 是不安全且非幂等的（会修改资源）。
,计算机网络,常见的 HTTP 状态码有哪些？,technical,easy,200 成功，206 部分获取，301 永久重定向，302 临时重定向，304 未修改，400 语法错误，401 需认证，403 禁止访问，404 找不到资源，500 服务器内部错误，503 服务繁忙。
,计算机网络,HTTP 缓存机制分为哪几种？,technical,medium,分为强制缓存和协商缓存。强制缓存命中直接返回（Expires/Cache-Control）；协商缓存需与服务器交互判断资源是否变化（ETag/Last-Modified），未变则返回 304。
,计算机网络,HTTP 缓存机制主要解决了哪些问题？,technical,easy,减少不必要的网络传输，节约带宽；更快的加载页面；减少服务器负载，避免服务过载的情况出现。
,计算机网络,HTTP 1.0 和 HTTP 1.1 的主要区别是什么？,technical,medium,1.1 支持长连接（Keep-Alive），1.0 短连接；1.1 引入更多缓存策略；支持管道化；增加 Host 字段；新增状态码；支持断点续传（Range 头域）。
