node_id,skill_tag,question,question_type,difficulty,answer_key
,操作系统,定期断开⻓连接,technical,medium,"MySQL  5.7以后版本，可以通过执⾏   mysql_reset_connection  来重新初始化连接资源
2. 查询缓存
执⾏查询语句前，先看下查询缓存中是否有结果
如果有，则不必执⾏查询语句，直接取出缓存结果
如果没命中缓存，则执⾏查询语句，并将执⾏查询语句后的结果，放⼊查询缓存中
不建议使⽤查询缓存（当  数据表频繁更新时，最新查询结果可能和查询缓存中存放的结果不⼀致 )
MySQL 8.0 开始，执⾏⼀条  SQL 查询语句，不会再⾛到查询缓存这个阶段了。
3. 解析SQL
你输⼊的是由多个字符串和空格组成的⼀条 SQL语句， MySQ L需要识别出⾥⾯的字符串分别是什么，代表什么。"
,操作系统,词法分析：根据你输⼊的字符串识别出关键字出来,technical,easy,"语法分析：根据词法分析的结果判断是否符合 SQL语法，并构建 SQL语法课
4. 执⾏SQL"
,操作系统,预处理阶段：判断表和字段是否存在,technical,medium,"优化阶段： 将 SQL 查询语句的执⾏⽅案确定下来 ，⽐如在表⾥⾯有多个索引的时候，优化器会基于查询成本的考
虑，来决定选择使⽤哪个索引 , 或者在⼀个语句有多表关联（ join）的时候，决定各个表的连接顺序。
执⾏阶段： MySQL通过分析器知道了你要做什么，通过优化器知道了该怎么做，于是就进⼊了执⾏器阶段，开始执
⾏语句（执⾏语句时，⾸先会判断当前⽤户是否有执⾏权限） 。
执⾏⼀次 update 语句，发⽣了什么
查询语句的流程，更新语句同样需要⾛⼀遍
1. 执⾏语句前先连接数据库
2. 数据库表有更新，跟表有关的查询缓存会失效，所以会清空之前的缓存结果
3. 分析器进⾏词法和语法解析，优化器进⾏优化，执⾏器负责执⾏，然后更新。
但是更新流程涉及到了两个重要的⽇志模块：  redo log（重做⽇志）  和binlog( 归档⽇志) , 具体会在⽇志章节中
讲解。"
,操作系统,redo log 和binlog 有什么不同？,technical,medium,"是 InnoDB  引擎特有的；  binlog 是 MySQL  的 Server  层实现的，所有引擎都
可以使⽤。
是物理⽇志，记录的是 “在某个数据⻚上做了什么修改 ”； binlog 是逻辑⽇
志，记录的是这个语句的原始逻辑，⽐如 “给 ID=2  这⼀⾏的  c 字段加  1
是循环写的，空间固定会⽤完；  binlog 是可以追加写⼊的。 “追加写 ”是指
binlog   ⽂件写到⼀定⼤⼩后会切换到下⼀个，并不会覆盖以前的⽇志。"
,操作系统,MySQL语句,technical,medium,"⽬的：为了保证 MySql服务器的安全，每个 MySql的⽤户应该对他们需要的数据具有适当的访问权 ;
例如:
1. 多数⽤户只能够⽤到读写权限，只有少数⽤户能够创建表格和删除表格
2. ⼀些⽤户只能访问某个数据库⽽不能访问其他的数据库
3. ⼀些⽤户可以管理其他⽤户的账号，但⼤多数⼈不需要管理别⼈的账号
redo log
redo log
redo log
use mysql
select user from user
CREATE USER [user_name ] IDENTIFIED BY [user_pwd ]
CREATE USER zhangsan IDENTIFIED BY '123456'
RENAME USER [user_name ] TO [new_user_name ] 每个⽤户需要⽤到什么权限，就只给他们什么权限
如果每个⽤户的权限都很⾼，那数据库会变得⼗分危险，随时都需要⾯临很多误操作，所以要进⾏访问权限控制"
,操作系统,⽤户账号存储,technical,easy,"在 MySql  下，所有的⽤户的账号，密码，对数据库的操作权限，都存储在  mysql  下（数据库的名字就叫  mysql）
的 user 表格中。
user 表格有⼀个  user 属性， user 属性就是当前所有的⽤户名，通过以下操作可以查看当前  mysql  的⽤户⼀共有
多少。"
,操作系统,⽤户账号管理,technical,hard,"既然  mysql  中的  user 表格中存放着当前  mysql  的⽤户，那么新增⽤户只需要在  user 表中使⽤  insert  语句新增⼀
条记录即可。
不过为了安全起⻅不建议这样做， mysql  数据库存放着很重要的数据，这样直接对  mysq l 数据库直接操作可能会
伤害到  mysq l 服务器。
1. 新增⽤户
新增⼀个⽤户的语法：
例如：新增⽤户  zhangsan ，pwd=123456
2. 修改⽤户名
修改⽤户名的语法：
RENAME USER zhangsan TO lisi
SET PASSWORD FOR [user_name ] = Password ('[new_pwd]' )
SET PASSWORD = Password ('[new_pwd]' )
SET PASSWORD FOR lisi = Password ('135790' )
DROP USER [user_name ]
DROP USER lisi
SHOW GRANTS FOR [user_name ] 例如：例如将账号名从  zhangsan  改为  lisi
3."
,操作系统,⽤户账号删除,technical,easy,"删除⽤户账号语法：
例如：删除  lisi 的账号
如果mysq l版本低于 mysql 5，需要先 revok e⽤户所有的权限，才能删除账号。更⾼版本则可以⼀次性删除权限和账
号。"
,操作系统,⽤户权限控制,technical,easy,"1. 查看⽤户权限
刚创建的的⽤户是没有任何权限的，使⽤以下语法查看某⽤户所拥有的权限："
,操作系统,REVOKE [权限名] ON [数据库名].[表名] FROM [⽤户名],technical,easy,"⽽GRANT USAGE ON *.* TO 'lS'@'%'  则代表了⽤户 ls没有任何权限。
2. ⽤户授权
给⽤户授权的语法：
例如：⽤户  'ls' 查找权限  select
从表格中可以看到  'ls' 新增的权限。
3. 撤销授权
撤销⽤户权限的语法："
,操作系统,收回⽤户  ls 查找权限  select,technical,easy,"type=ALL
create index 索引名  on 表名(列名);
# 也可以有多个列名构成索引（即，组合索引 ）
drop index 索引名  on 表名;
从表格中可以看初  ls 新增的权限消失了
索引"
,MySQL,什么是索引,technical,easy,"索引：索引的出现其实就是为了提⾼数据查询的效率，就像书的⽬录⼀样
MySQL  在查询⽅⾯主要就是 两种⽅式：
1. 全表扫描（⼀个⼀个挨个找 ）
2. 根据索引检索
索引操作"
,MySQL,怎么查看⼀个 SQL语句是否使⽤了索引进⾏检索,technical,easy,"在 SQL 语句前，添加  explian  关键字
当 时，表示使⽤  全表查询（未使⽤索引 ）
当 type=RES  时，表示使⽤索引"
,MySQL,索引有哪些类别,technical,medium,"按「数据结构」分类： B+tree索引、 Hash索引、 Full-text索引。
按「物理存储」分类： 聚簇索引（主键索引）、⼆级索引（辅助索引） 。
按「字段特性」分类： 主键索引、唯⼀索引、普通索引、前缀索引 。
按「字段个数」分类： 单列索引、联合索引 。
1. 按照数据结构分类
哈希表：使⽤  key-value  对，存储数据  ，可能存在  hash  冲突（多个  value  对应同⼀个  key）
优点： key ⽆序，插⼊数据时⽆需维护顺序（直接在最后⼀个元素后追加，即可）， 效率较⾼；
缺点：因为不是有序的，所以哈希索引做区间查询的速度是很慢
适⽤场景：适⽤于只有等值查询的场景，⽽不适⽤频繁  区间查找
有序数组："
,MySQL,优点：等值查询  和 区间查询  性能都挺 6 （有序数组  适合  查询）,technical,easy,"缺点：有序数组不适合  频繁  增/删 记录的场景  （但是，有序数组不适合  增/删）
等值查询使⽤⼆分（前提是，有序  + 顺序存储），查询时间复杂度  O(log N)
区间查询先⽤  ⼆分查找  “左边界 ”（不存在的时，则找第⼀个⽐  它⼤的记录）  ，然后，再向右扫描，直"
,MySQL,"id int primary key , # 主键  ⾃动创建索引",technical,easy,"k int not null,
name varchar(16),
index (k)"
,MySQL,) # 给字段  k 条件  索引,technical,hard,"engine=InnoDB;
为了让⼀个查询尽量少地读磁盘，就必须让查询过程访问尽量少的数据块
那么，我们就不应该使⽤⼆叉树，⽽是要使⽤  “N 叉”树（N 取决于数据块的⼤⼩ ）
即，通过使⽤  N 叉树  来降低  树的⾼度，即  减少读取磁盘的次数（ IO是很慢的），提⾼查询效率
N 叉树特点：
折中  考虑了  “查询性能 ” 和 “读取磁盘的次数 ”，⼴泛应⽤于  数据库引擎中
MySQL 中，索引是在存储引擎层实现的，⽽且不同存储引擎的索引的⼯作⽅式并不⼀样。⽽即使多个存储引擎⽀
持同⼀种类型的索引，其底层的实现也可能不同。
下⾯以 InnoDB   为例，和你分析⼀下其中的索引模型
InnoDB  的索引模型 :
InnoDB  使⽤了  B+ 树索引模型 ，每⼀个索引在  InnoDB  ⾥⾯对应⼀棵  B+ 树
假设建表语句如下，则对应的  2 棵 索引树（主键  ⾃动创建⼀颗；字段  k 创建  ⼀颗索引树 ），如下所示
2. 按照存储分类
根据叶⼦节点的内容，索引类型分为 主键索引（聚簇索引）和⼆级索引（辅助索引 ）：
主键索引的  B+Tree  的叶⼦节点存放"
,MySQL,主键查询和⼆级索引查询,technical,medium,"主键查询：直接在  主键索引  所在的  B+ 树中查询，然后直接返回查询到的叶⼦节点（此时，叶⼦节点⾥⾯就是整⾏ 记
录）
⼆级索引查询：⾸先，在普通索引所在的  B+ 树中，查询到待查询记录的  主键；  然后，再根据这些查到的  主键，执
⾏ “主键查询 ” （即，回表）
基于⾮主键索引的查询需要多扫描⼀棵索引树。因此，我们在应⽤中应该尽量使⽤主键查询。
不过当查询的数据是能在⼆级索引的  B+Tree 的叶⼦节点⾥查询到，这时就不⽤再查主键索引查， 这种在⼆级索引"
,MySQL,的 B+Tree  就能查询到结果的过程就叫作「覆盖索引」,technical,easy,"由于覆盖索引可以减少树的搜索次数，显著提升查询性能，所以使⽤覆盖索引是⼀个常⽤的性能优化⼿段。
3. 按照字段特性分类
主键索引：建⽴在主键字段上的索引，⼀张表最多只能有⼀个主键索引，不允许有空值。
唯⼀索引：建⽴在 UNIQUE 字段上的索引，⼀张表可以有多个唯⼀索引，索引列的值必须唯⼀，但是允许有空
值。"
,MySQL,普通索引：建⽴在普通字段上的索引,technical,easy,"前缀索引：对字符类型字段的前⼏个字符建⽴的索引，⽽不是在整个字段上建⽴的索引，可以减⼩索引的⼤
⼩，适⽤于较⻓列值的情况。
WHERE column2 = 'value2'
5. 按照字段个数分类
单列索引：建⽴在单列上的索引称为单列索引，⽐如主键索引；
联合索引：由多个列组合⽽成的索引。适⽤于多列的查询条件"
,MySQL,什么是最左匹配原则,technical,medium,"通过将多个字段组合成⼀个索引，该索引就被称为联合索引。
使⽤联合索引时，存在 最左匹配原则 ，也就是按照最左优先的⽅式进⾏索引的匹配。
最左匹配原则要求查询条件中的列应该从索引的最左边的列开始，并且不能跳过中间的列。如果查询条件不按照索
引的顺序进⾏匹配，那么索引可能会失效。
举个例⼦：
如果查询条件为  WHERE column1 = 'value1'  ，那么索引可以被有效使⽤。
如果查询条件为  WHERE column1 = 'value1'  AND column2 = 'value2'  ，同样索引可以被有效使⽤。
但如果查询条件 为 或
'value3'  ，则最左匹配原则不成⽴。
最左匹配时在遇到范围查询（如  >、<）的时候，就会停⽌匹配，范围查询的字段可以⽤到联合索引，但是范围查
询字段的后⾯的字段⽆法⽤到联合索引。
索引下推"
,MySQL,那些不符合最左前缀的部分，会怎么样呢？,technical,medium,"⽐如，执⾏如下语句时候，则存在不符合最左前缀的部分：
WHERE column2 = 'value2' AND column3 =
根据前缀索引规则，这个语句在搜索索引树的时候，只能⽤  “张”，找到第⼀个满⾜条件的记录  ID3
然后在  MySQL  5.6 之前，只能从  ID3 开始⼀个个回表，到主键索引上找出数据⾏，再对⽐字段值。
⽽ MySQL  5.6 引⼊了索引下推优化（ index  condition  pushdown)
可以在联合索引遍历过程中，对联合索引中包含的字段先做判断，直接过滤掉不满⾜条件的记录，减少回表次数。
由图3可知，本例中  ⽆索引优化时，需要  回表  4 次；
图4中，采⽤  索引下推  优化，直接在索引遍历的过程中，过滤了不符合条件的记录（ ID3、ID6），只⽤回表  2 次
select * from tuser"
,MySQL,where name like '张 %',technical,easy,"and age=10
and ismale=1;
索引区分度
索引区分度表示某个字段不同值的个数占整个表的⽐例， 建⽴联合索引时，要把区分度⼤的字段排在前⾯ 。"
,MySQL,建⽴索引的注意事项,technical,easy,"索引不是越多越好，虽然索引会提⾼  select  效率，但是也降低了 insert以及 update的效率
数据量⼩的表不需要建⽴索引，会增加额外的索引开销
不经常使⽤的列不要建⽴索引
频繁更新的列不要建⽴索引，会影响更新的效率"
,MySQL,索引的优缺点,technical,hard,"优点：
使⽤索引可以 ⼤⼤加快数据的检索速度 （⼤⼤减少检索的数据量）， 这也是创建索引的最主要的原因。
但是注意使⽤索引不⼀定能够提⾼查询性能，因为如果数据库的数据量不⼤，那么使⽤索引也不⼀定能够带来
很⼤提升。其余⼤多数情况下，索引查询⽐全表扫描要快。
通过创建唯⼀性索引，可以保证数据库表中每⼀⾏数据的唯⼀性。
缺点：
空间消耗，⼀个索引对应的就是⼀棵  B+树，每⼀个节点都是⼀个  16KB  ⼤⼩的⻚。 占⽤的空间较⼤ 。
创建索引和维护索引需要耗费许多时间，当对表中的数据进⾏增删改的时候，如果数据有索引，那么索引也需
要动态的修改，会降低  SQL 执⾏效率。
什么时候需要创建索引
频繁⽤于查询的列需要创建索引
⼤表：对于很⼤的表，建⽴索引可以提⾼查询速度
唯⼀性要求：主键列和唯⼀性约束的列会⾃动创建唯⼀索引，但如果查询中经常包含唯⼀性条件，可以额外创
建唯⼀性索引。
连接表的外键列：为外键列创建索引可以提⾼连接的效率。
频繁使⽤排序和分组的列：如果某列经常⽤于  ORDER  BY 或 GROUP  BY ⼦句可以创建索引
什么时候不需要创建索引
⼩表：在⼩表上，索引不会带"
,MySQL,很少⽤于查询的字段,technical,easy,字段中存在⼤量重复数据，不需要创建索引，⽐如性别字段
,MySQL,索引优化的⽅法,technical,easy,"前缀索引优化：使⽤某个字段中字符串的前⼏个字符建⽴索引，从⽽减⼩索引字段⼤⼩
覆盖索引优化：从⼆级索引中可以查询得到记录，避免回表
主键索引最好是⾃增的；这样每次插⼊⼀条新记录，都是追加操作，不需要重新移动数据，⽽使⽤⾮⾃增主键
会导致插⼊主键的索引值是随机的，这可能会插⼊到现有数据⻚的某个位置，导致其他数据的移动，造成⻚分
裂。"
,MySQL,避免过多的索引,technical,medium,"SELECT * FROM table WHERE UPPER(column) = 'VALUE'; 索引什么时候会失效
使⽤左或者左右模糊匹配 ：⽐如LIKE '%abc' 这样的查询会导致索引失效。
在索引列上使⽤函数或表达式 ：  索引列上参与计算，索引失效
在 WHERE ⼦句中，如果在  OR 前的条件列是索引列，⽽在  OR 后的条件列不是索引列，那么索引会失效。
违背最左匹配原则，索引失效
数据分布不均匀：    如果数据分布不均匀，例如某个索引列的⼤多数值都相同，选择性降低，导致索引失效。
隐式类型转换：    如果查询中的条件涉及到隐式类型转换，例如将字符串与数字⽐较，索引可能⽆法被使⽤。"
,MySQL,为什么使⽤ B+树索引,technical,medium,"B+树的⾮叶⼦节点不存放实际的记录数据，仅存放索引，所以 数据量相同的情况下，相⽐存储即存索引⼜存
记录的  B 树，B+树的⾮叶⼦节点可以存放更多的索引，因此  B+ 树可以⽐  B 树更「矮胖」，查询底层节点的
磁盘  I/O次数会更少 。
B+ 树有⼤量的冗余节点（所有⾮叶⼦节点都是冗余索引），这些冗余索引让  B+ 树在插⼊、删除的效率都更
⾼，⽐如删除根节点的时候，不会像  B 树那样会发⽣复杂的树的变化；
B+ 树叶⼦节点之间⽤链表连接了起来，有利于范围查询，⽽  B 树要实现范围查询，因此只能通过树的遍历来
完成范围查询，这会涉及多个节点的磁盘  I/O 操作，范围查询效率不如  B+ 树。
事务
思维导图："
,MySQL,原图链接： 「代码随想录」知识星球,technical,easy,MySQL原⽣引擎 MyISAM 不⽀持事务，所以被 InnoDB取代。
,MySQL,事务的四⼤特性 ACID,technical,hard,"ACID（Atomicity 、Consistency 、Isolation、Durability ，即原⼦性、⼀致性、隔离性、持久性 ）
1. 原⼦性
事务是⼀个不可分割的⼯作单元，要么完全执⾏，要么完全不执⾏。如果在事务执⾏的过程中发⽣了错误，系统会
撤销事务中已经执⾏的操作，将数据库恢复到事务开始前的状态。原⼦性是通过  undo log（回滚⽇志）  来保证   的。
2. ⼀致性
确保事务将数据库从⼀个⼀致的状态转变为另⼀个⼀致的状态。事务执⾏的结果必须满⾜数据库的完整性约束和规
则，保持数据库的⼀致性。⼀致性则是通过持久性 +原⼦性 +隔离性来保证的。
3. 隔离性
多个事务并发执⾏时，每个事务都不能看到其他事务的中间状态。每个事务都应该感觉就像它是唯⼀在数据库上运
⾏的事务⼀样。防⽌了多个事务之间的相互⼲扰。隔离性是通过   MVCC（多版本并发控制）   或锁机制来保证的。
4. 持久性
⼀旦事务被提交，其结果将永久保存在数据库中，即使系统发⽣故障。即使系统发⽣崩溃，事务的结果也不应该丢
失，持久性是通过  redo log （重做⽇志）来保证的。
并⾏事务会出现什么问"
,MySQL,隔离级别具体是如何实现的呢？,technical,easy,对于读未提交，可以读到未提交事务修改的数据，所以直接读取最新的数据就可以。
,MySQL,对于串⾏化：加读写锁的⽅式来避免并⾏访问,technical,medium,"对于读提交和可重复读，通 过 来实现的
「读提交」隔离级别是在每个  select  都会⽣成⼀个新的  Read  View，也意味着，事务期间的多次读取同
⼀条数据，前后两次读的数据可能会出现不⼀致，因为可能这期间另外⼀个事务修改了该记录，并提交
了事务。
「可重复读」隔离级别是启动事务时⽣成⼀个  Read  View，然后整个事务期间都在⽤这个  Read  View，
这样就保证了在事务期间读到的数据都是事务启动前的记录。
Read   View在MVCC中是如何⼯作的
1. 事务启动：当⼀个事务启动时，系统会为该事务创建⼀个  Read View。
2. Read  View  包含的信息
m_ids : 当前数据库中「活跃事务」的 事务  id 列表, 表示启动了但还没有提交的事务"
,MySQL,creator_trx_id  : 创建该 Read View 的事务的 id,technical,hard,"除此之外，聚簇索引记录中都包含下⾯两个隐藏列：
trx_id ，当⼀个事务对某条聚簇索引记录进⾏改动时，就会 把该事务的事务  id 记录在  trx_id  隐藏列⾥ ；
roll_pointer  ，每次对某条聚簇索引记录进⾏改动时，都会把旧版本的记录写⼊到  undo ⽇志中，然后 这
个隐藏列是个指针，指向每⼀个旧版本记录 ，于是就可以通过它找到修改前的记录。
3. 事务读取数据：当⼀个事务要执⾏读操作时，系统会使⽤  Read  View  来确定该事务能够看到哪些数据版本。 具
体步骤如下：
如果记录 的trx_id ⼩于Read  View  中的 值，表示这个版本的记录是在创建  Read  View  前
已经提交的事务⽣成的，所以该版本的记录对当前事务 可⻅。
max_trx_id
begin/start transaction 、commit、rollback
set autocommit =0; 如果记录的  trx_id  值⼤于等于  Read  View  中的 值，表示这个版本的记录是在创建  Read
View   后才启动的事务⽣成的，所以该版本的记"
,MySQL,关闭线程的⾃提交,technical,easy,"事务会持续存在直到你主动执⾏ commit或者rollback，或者断开连接，所以，如果采取了第⼆种⽅法，就导致了接
下来的查询都在事务中，如果是⻓连接，就导致了⻓事务。
所以，建议使⽤
⻓事务的查询：
在informationschema 库下的 innodbtrx 表中查询。
举个栗⼦"
,MySQL,如何避免⻓事务对业务的影响？,technical,hard,"从应⽤开发端来看 :
1. 确定是否使⽤了 set autocommit=0 ，如是，则改成 1
2. 确定是否有不必要的只读事务
3. 业务连接数据库的时候，控制每个语句执⾏的最⻓时间  set maxexecutiontime
从数据库端来看 :
min_trx_id
max_trx_id
m_ids
set autocommit=1
1. 监控相关表，设置⻓事务阈值，超过就报警 /kill
2. 可使⽤ percona的pt-kill⼯具
3. 在功能测试阶段输出所有的 log，分析⽇志提前发现问题
4. 把innodbundotablespaces 设置成 2或者更⼤的值
锁
多个事物在【并发情况下】会出现⼀些经典的问题，如脏读、不可重复读、幻读、丢失更新。为了不同程度的解决
这些问题，出现了不同的隔离级别，锁就是实现各种隔离级别的⼀种⽅式。
锁的种类
flush tables with read lock (FTWRL)。 1、全局锁
顾名思义，全局锁就是 对整个数据库 实例加锁。
典型使⽤场景 ：全库逻辑备份，即把整个库的表都 select出来存成⽂本
MySQL  提供了"
,MySQL,更新类事务的提交语句,technical,easy,"2、表级锁
MySQL  ⾥⾯表级别的锁有下⾯⼏种："
,MySQL,每次操作锁住整张表,technical,medium,"开销⼩，加锁快
并发度最低
表锁的语法是  lock tables … read/write  。
与 FTWRL  类似，可以⽤  主动释放锁，也可以在客户端断开的时候⾃动释放。
需要注意：  lock tables  语法除了会限制别的线程的读写外，也限定了本线程接下来的操作对象。
（2） 元数据锁（ meta  data lock，MDL）
MDL   不需要显式使⽤，在访问⼀个表的时候会被⾃动加上。
MDL 的作⽤：保证读写的正确性。
你可以想象⼀下，如果⼀个查询正在遍历⼀个表中的数据，⽽执⾏期间另⼀个线程对这个表结构做变更，删了⼀
列，那么查询线程拿到的结果跟表结构对不上，肯定是不⾏的。"
,MySQL,在 MySQL  5.5 版本中引⼊了  MDL,technical,medium,"当对⼀个表做增删改查操作的时候，加  MDL 读锁；
当要对表做结构变更操作的时候，加  MDL 写锁。
读锁之间不互斥，因此你可以有多个线程同时对⼀张表增删改查。读写锁之间、写锁之间是互斥的，⽤来 保证变更
表结构操作的安全性 。因此，如果有两个线程要同时给⼀个表加字段，其中⼀个要等另⼀个执⾏完才能开始执⾏。
事务中的   MDL   锁，在语句执⾏开始时申请，但是语句结束后并不会⻢上释放，⽽会等到整个事务提交后再释放。"
,MySQL,意向锁⽤于指示⼀个事务在未来可能会请求对某些资源（如数据⾏） 的锁定,technical,medium,"unlock tables
AUTO_INCREMENT  意向共享锁表示事务打算在资源上获得共享锁。其他事务可以继续获得共享锁，但不能获得排他锁。
意向排他（独占）锁：  表示事务打算在资源上获得排他锁。
对某些记录加上「共享锁」之前，需要先在表级别加上⼀个「意向共享锁」，对某些纪录加上「独占锁」之前，需
要先在表级别加上⼀个「意向独占锁」。
意向共享锁和意向独占锁是表级锁，不会和⾏级的共享锁和独占锁发⽣冲突，意向锁之间也不会发⽣冲突，只会和
共享表锁和独占表锁发⽣冲突。意向锁的⽬的是为了快速判断表⾥是否有记录被加锁。"
,MySQL,每次操作锁住⼀⾏数据,technical,easy,"开销⼤，加锁慢
发⽣锁冲突的概率是最低的，并发度是最⾼的
在 InnoDB 事务中，⾏锁是在需要的时候才加上的，但并不是不需要了就⽴刻释放，⽽是要等到事务结束时才释
放。这个就是 两阶段锁协议 。"
,MySQL,知道了这个设定，对我们使⽤事务有什么帮助呢？那就是，如果你的事务中需要锁多个⾏，要把最可能造成锁冲,technical,hard,"突、最可能影响并发度的锁尽量往后放。
加锁规则
加锁规则⾥⾯，包含了两个 “原则”、两个 “优化”和⼀个 “bug”
两个原则：
AUTO_INCREMENT
SELECT user_id FROM product_comment WHERE user_id = 10 LOCK IN SHARE MODE;
SELECT user_id FROM product_comment WHERE user_id = 10 FOR UPDATE;
LOCK TABLE product_comment READ;
UNLOCK TABLE; 1. 加锁的基本单位是  next-key lock。希望你还记得， next-key lock 是前开后闭区间。
2. 查找过程中访问到的对象才会加锁。
两个优化：
1. 索引上的等值查询，给唯⼀索引加锁的时候， next-key  lock  退化为⾏锁。
2. 索引上的等值查询，向右遍历时且最后⼀个值不满⾜等值条件的时候， next-key  lock  退化为间隙锁。
⼀个""bug""：
1. 唯⼀索引上的范围查询会访问到不满⾜条件的第⼀个值为⽌。（ "
,MySQL,Innodb使⽤表锁还是⾏锁,technical,easy,对于 Innodb，绝⼤部分情况应该使⽤⾏锁
,MySQL,使⽤表锁的情况,technical,medium,"（1） 表⽐较⼤，事务需要更新全部或者⼤部分数据
（2） 事务涉及到多个表，⽐较复杂，可能引起死锁，造成⼤量的事务回滚
⽇志
在前⾯中，我们提到了【更新语句】会设计到⽇志，具体包含下⾯⼏种
undo  log（回滚⽇志） ：是 Innodb  存储引擎层⽣成的⽇志，实现了事务中的 原⼦性，主要⽤于事务回滚和
MVCC。
redo log（重做⽇志） ：是  Innodb  存储引擎层⽣成的⽇志，实现了事务中的 持久性，主要⽤于掉电等故障恢
复；
binlog  （归档⽇志） ：是  Server  层⽣成的⽇志，主要 ⽤于数据备份和主从复制 ；"
,MySQL,什么是 undo  logo,technical,easy,"当事务对数据库进⾏更新（插⼊、修改、删除） 时，系统会记录相应的 undo log ，以便在事务回滚或系统崩溃时
进⾏数据恢复 , 主要⽤于事务回滚和 MVC C。 undo log 记录的信息包括操作类型（插⼊、删除还是更新）， 修改前
的数据值，被修改的数据的位置，事务标识 id等，⽐如在 更新⼀条记录时，要把被更新的列的旧值记下来，这样之
后回滚时再把这些列 更新为旧值 就好了。"
,MySQL,每⼀次更新操作产⽣的 undo log 格式都有⼀个,technical,medium,"本链)和⼀个trx_id 事务id(记录是被哪个事务修改的 ) 指针(将undo  log 串成⼀个链表 , 链表也被成为版
事务回滚：如果事务在执⾏过程中出现错误或被⽤户显式地回滚，系统可以使⽤ undo log 来还原事务所做的
所有修改。通过 undo log ，数据库系统可以逆向执⾏事务的操作，将数据库还原到事务开始前的状态。
实现  MVCC（多版本并发控制）关键因素之⼀。 MVCC  是通过  ReadView  + undo  log 实现的。 undo  log 为每
条记录保存多份历史数据， MySQL  在执⾏快照读（ 普通  select  语句）的时候，会根据事务的  Read  View  ⾥
的信息，顺着  undo log 的版本链找到满⾜其可⻅性的记录。"
,MySQL,什么是 redo log,technical,easy,"redo log 是物理⽇志，记录了某个数据⻚做了什么修改，⽐如 对 XXX 表空间中的  YYY 数据⻚  ZZZ 偏移量的地⽅做
了AAA 更新，每当执⾏⼀个事务就会产⽣这样的⼀条或者多条物理⽇志。在事务提交时，只要先将  redo log 持久"
,MySQL,redo log和undo  log的区别是什么,technical,medium,"undo  log 和 redo log 这两个⽇志都是  Innodb  存储引擎⽣成的。
redo  log  记录了此次事务「 完成后」的数据状态，记录的是更新 之后的值；
undo   log  记录了此次事务「 开始前」的数据状态，记录的是更新 之前的值；
事务提交之前发⽣了崩溃，重启后会通过  undo  log 回滚事务，事务提交之后发⽣了崩溃，重启后会通过  redo log
恢复事务
roll_pointer"
,MySQL,什么是 binlog,technical,easy,"MySQL 在完成⼀条更新操作后， Server 层还会⽣成⼀条  binlog，等之后事务提交的时候，会将该事物执⾏过程中
产⽣的所有  binlog 统⼀写  ⼊ binlog ⽂件。
binlog  ⽂件是记录了所有数据库表结构变更和表数据修改的⽇志，不会记录查询类的操作，⽐如  SELECT  和 SHOW
操作。"
,MySQL,redo log和bin log有什么区别,technical,medium,"适⽤对象不同 ：binlog  是 MySQL  的 Server  层实现的，所有存储引擎都可以使⽤； redo log 是 Innodb  存储
引擎实现的⽇志。
⽂件格式不同 ：redo log 是物理⽇志，记录的是在某个数据⻚做了什么修改，⽐如对  XXX 表空间中的  YYY 数
据⻚  ZZZ 偏移量的地⽅做了 AAA 更新。⽽binlog 主要包括三种格式：  Statement  、 Row 和 Mixed 。
写⼊⽅式不同 ：binlog   是追加写，写满⼀个⽂件，就创建⼀个新的⽂件继续写，不会覆盖以前的⽇志，保存
的是全量的⽇志。 redo   log是循环写，⽇志空间⼤⼩是固定，全部写满就从头开始，保存未被刷⼊磁盘的脏⻚
⽇志。
⽤途不同 ：binlog  ⽤于备份恢复、主从复制； redo log ⽤于掉电等故障恢复。"
,MySQL,为什么需要两阶段提交,technical,hard,"事务提交后， redo log 和 binlog 都要持久化到磁盘，但是这两个是独⽴的逻辑，可能出现半成功的状态，造成两
份⽇志之间的逻辑不⼀致。
如果在将  redo log 刷⼊到磁盘之后，  MySQL  突然宕机了，⽽  binlog  还没有来得及写⼊ 。MySQL 重启后，
通过  redo log 能将  Buffer  Pool 恢复到新值，但是  binlog  ⾥⾯没有记录这条更新语句，在主从架构中，
binlog  会被复制到从库，由于  binlog  丢失了这条更新语句，从库的这⼀⾏是旧值，主从不⼀致。
如果在将  binlog 刷⼊到磁盘之后，  MySQL 突然宕机了，⽽  redo log 还没有来得及写⼊ 。由于  redo log 还
没写，崩溃恢复以后这个事务⽆效，数据是旧值，⽽  binlog ⾥⾯记录了这条更新语句，在主从架构中，
binlog 会被复制到从库，从库执⾏了这条更新语句，这⼀⾏字段是新值，与主库的值不⼀致性。
所以会造成主从环境的数据不⼀致性。因为  redo log 影响主库的数据， binlog  影响从库的数据， redo "
