node_id,skill_tag,question,question_type,difficulty,answer_key
,MySQL,1-5 ：间隙锁是啥？它怎么避免出现幻读的？它引⼊了什么新的问题？,technical,hard,"间隙锁：
是专⻔⽤于解决幻读这种问题的锁，它锁的了⾏与⾏之间的间隙， 能够阻塞新插⼊的操作
间隙锁的引⼊也带来了⼀些新的问题，⽐如：降低并发度，可能导致死锁。
注意，读读不互斥，读写 /写读/写写是互斥的，但是间隙锁之间是不冲突的，间隙锁会阻塞插⼊操作
另外，间隙锁在可重复读级别下才是有效的
间隙锁和  next-key lock：
⾏锁和间隙锁合称   next-key lock，这个锁是左开右闭的区间。
MySQL  为了解决幻读问题，在线程更新数据并  next-key lock 的过程中，⾸先必须在可重复读的隔离级别下，执⾏ 以
下的原则和优化：
原则：
原则  1：加锁的基本单位是  next-key lock，next-key lock 是前开后闭区间。
原则  2：查找过程中访问到的对象才会加锁。
优化：
优化  1：索引上的等值查询，给唯⼀索引加锁的时候， next-key lock 退化为⾏锁，如果不存在这个索引，退化为间
隙锁。
优化   2：索引上的等值查询，向右遍历时且最后⼀个值不满⾜等值条件的时候， next-key  lock  退化为间隙锁。
注意：
SE"
,MySQL,"为什么  rr 能实现可重复读⽽  rc 不能,分两种情况",technical,easy,"（1） 快照读的情况下：
rr不能更新事务内的  up_limit_id  ,⽽ rc 每次会把  up_limit_id  更新为快照读之前最新已提交事务的  transaction  id,"
,MySQL,2-5 ：char 和 varchar  的区别？,technical,easy,"char 是固定⻓度类型，⽐如：定义  char(10)，当你输⼊ ”abc”三个字符的时候，它们占的空间还是  10 个字节，其 他
7 个是空字节。 varchar ⻓度可变"
,MySQL,2-6 ：MySQL抖⼀下是什么意思？,technical,medium,"因为运⾏的不正常了，或者不稳定了，要花费更多的资需源处理别的事情，会使 SQL语句的执⾏效率明显变慢。
针对innoDB导致MySQ L抖的原因，主要是 InnoDB 会在后台刷脏⻚，⽽刷脏⻚的过程是要将内存⻚写⼊磁盘。所
以，⽆论是你的查询语句在需要内存的时候可能要求淘汰⼀个脏⻚，还是由于刷脏⻚的逻辑会占⽤  IO 资源并可能
影响到了你的更新语句，都可能是造成你从业务端感知 MySQL“抖”了⼀下的原因。"
,MySQL,2-7 ：MySQL抖⼀下有啥问题？,technical,easy,很明显系统不稳定，性能突然下降对业务端是很不友好的
,MySQL,2-8 ：怎么让 MySQL不抖？,technical,easy,"设置合理参数配配置，尤其是设置   好innodb_io_capacity   的值，并且平时要多关注脏⻚⽐例，不要让它经常接近
75%
3. 脏⻚"
,MySQL,3-1 ：啥是脏⻚？,technical,easy,当内存数据⻚跟磁盘数据⻚内容不⼀致的时候，我们称这个内存⻚为 “脏⻚”。
,MySQL,3-2 ：啥是⼲净⻚？,technical,easy,内存数据写⼊到磁盘后，内存和磁盘上的数据⻚的内容就⼀致了，称为 “⼲净⻚ ”。
,MySQL,3-3 ：脏⻚是咋产⽣的？,technical,easy,因为使⽤了 WAL技术，这个技术会把数据库的随机写转化为顺序写，但副作⽤就是会产⽣脏⻚。
,MySQL,3-4 ：啥是随机写？为啥那么耗性能？,technical,easy,"随机写我的理解是，这次写磁盘的那个扇区和上⼀次没啥关系，需要重新定位位置，机械运动是很慢的即使不是机
械运动重新定位写磁盘的位置也是很耗时的。"
,MySQL,3-6 ：啥是顺序写？,technical,easy,"顺序写我的理解是，这次写磁盘那个扇区就在上⼀次的下⼀个位置，不需要重新定位写磁盘的位置速度当然会快⼀
些。"
,MySQL,3-7 ：WAL怎么把随机写转化为顺序写的？,technical,easy,"写redolog是顺序写的，先写 redolog等合适的时候再写磁盘，间接的将随机写变成了顺序写，性能确实会提⾼不
少。"
,MySQL,3-8 ：为啥删除了表的⼀半数 8据，表⽂⽂件⼤⼩没变化？   、,technical,easy,"因为delete 命令其实只是把记录的位置，或者数据⻚标记为了 “可复⽤ ”，但磁盘⽂件的⼤⼩是不会变的。也可以认
为是⼀种逻辑删除，所以物理空间没有实际释放，只是标记为可复⽤，表⽂件的⼤⼩当然是不变的啦！
alter table t engine=InnoDB
optimize  table t( 等于  recreate +analyze)。"
,MySQL,4-1 ：表的数据信息存在哪⾥？,technical,easy,"表数据信息可能较⼩也可能巨⼤⽆⽐，可以存储在共享表空间⾥，也可以单独存储在⼀个以 .ibd为后缀的⽂件⾥，
由参数  innodb _file_per_table 来控制，建议总是作为⼀个单独的⽂件来存储，这样⾮常容易管理，并且在不需要
的时候，使⽤  drop table 命令也能直接把对应的⽂件删除，如果存储在共享空间之中即使表删除了空间也不会释
放。"
,MySQL,4-3 ：如何才能删除表数据后，表⽂件⼤⼩就变⼩？,technical,easy,"重建表，消除表因为进⾏⼤量的增删改操作⽽产⽣的空洞，使⽤如下命令：
5. Count"
,MySQL,5-1 ：空洞是啥？咋产⽣的？,technical,easy,"空洞就是那些被 标记可复⽤但是还没被使⽤的存储空间 。
使⽤delete命令删除数据会产⽣空洞，标记为可复⽤
插⼊新的数据可能引起⻚分裂，也可能产⽣空洞
修改操作，有时是⼀种先删后插的动作也可能产⽣空洞
按照效率排序的话：
count(字段 ) < count( 主键  id) < count(1) ≈ count(*)"
,MySQL,5-2 ：count(*) 这么慢，我该怎么办？,technical,easy,要么忍，要么⾃⼰动⼿记录。。。  5-3：
,MySQL,count() 的语义是啥？,technical,medium,"⾸先，不同的存储引擎实现⽅式不同
MyISAM  引擎把⼀个表的总⾏数存在了磁盘上，因此执⾏   count(* )  的时候会直接返回这个数，效率很⾼；
⽽ InnoDB  引擎就麻烦了，它执⾏  count(*)  的时候，需要把数据⼀⾏⼀⾏地从引擎⾥⾯读出来，然后累积计数。
以下针对 innodb来说
select city,name,age from t where city='杭州' order by name limit 1000; count( ) 是⼀个聚合函数，对于返回的结果集，⼀⾏⾏地判断，如果  count  函数的参数不是  NULL，累计值就加  1，
否则不加，最后返回累计值。"
,MySQL,5-5 ：count(主键  id)怎么计数？,technical,easy,"对于  count(主键  id) 来说， InnoDB  引擎会遍历整张表，把每⼀⾏的  id 值都取出来，返回给  server  层。
server  层拿到  id 后，判断是不可能为空的，就按⾏累加。从引擎返回的  主键id 会涉及到解析数据⾏，以及拷⻉字 段
值的操作。"
,MySQL,5-5 ：count(1) 怎么计数？,technical,easy,"对于  count(1) 来说， InnoDB 引擎遍历整张表，但不取值。 server 层对于返回的每⼀⾏，放⼀个数字 “1”进去，判
断是不可能为空的，按⾏累加。"
,MySQL,5-6 ：count(*) 怎么计数？,technical,easy,"对于count(*)来说，并不会把全部字段取出来，⽽是专⻔做了优化，不取值。
count(*)  肯定不是  null，按⾏累加。
这些count() 的原则如下：
server  层要什么就给什么；
InnoDB 只给必要的值；
现在的优化器只优化了   count(* )   的语义为 “取⾏数 ”，其他 “显⽽易⻅ ”的优化并没有做。
6. 查询效率"
,MySQL,6-1 ：order  by 是怎样⼯作的？,technical,easy,"example ：
涉及到⽤户语句的排序， mysql  会给每个线程分配⼀块内存⽤于排序，也就是  sort_buffer。
这条语句的执⾏逻辑是："
,MySQL,6-2 ：如何正确地显示随机消息？,technical,easy,"example ：
英语学习  App ⾸⻚有⼀个随机显示单词的功能，也就是根据每个⽤户的级别有⼀个单词表，然后这个⽤户每次访
问⾸⻚的时候，都会随机滚动显示三个单词。他们发现随着单词表变⼤，选单词这个逻辑变得越来越慢，甚⾄影响"
,MySQL,6-5 ：为什么临时表可以重名？,technical,medium,"在实际应⽤中，临时表⼀般⽤于处理⽐较复杂的计算逻辑。
由于临时表是每个线程⾃⼰可⻅的，所以不需要考虑多个线程执⾏同⼀个处理逻辑时，临时表的重名问题。在线程
退出的时候，临时表也能⾃动删除，省去了收尾和异常处理的⼯作。
在 binlog_format='row’的时候，临时表的操作不记录到  binlog 中，也省去了不少麻烦，防⽌出现主备不⼀致的情
况
这⾥说到的临时表是⽤户临时表，⽽不是内存临时表"
,MySQL,"6-5：有⼀个联合索引 (A,B,C),select  * from test where  a,c会不会使⽤索引？",technical,easy,"不会，根据索引的创建过程，这棵  b+ 树的叶⼦节点的记录以及  ⼆级索引记录  是按照  abc 的规则来排序的，也就 是
说，先按照  a的⼤⼩来排序， a 相等的情况下，再按照  b 的⼤⼩来排序， b 相等的话，最后再是  c 。这样的话， 符
合 where 条件的  记录不⼀定相邻，
也就是说，并不能在某⼀个区间中找，还是得⼀条条找，查询效率并没有变⾼。"
,MySQL,这边有个数据库 -单表1千万数据，未来 1年还会增⻓多 500万，性能⽐较慢，说下你的优化思路？,technical,easy,"思路：
千万不要⼀上来就说分库分表，这个是最忌讳的事项，⼀定要根据实际情况分析，两个⻆度思考
不分库分表：
（1） 软优化：
1. 数据库参数调优
2. 分析慢查询 SQL语句，分析执⾏计划，进⾏ sql改写和程序改写
3. 优化数据库索引结构
4. 优化数据表结构优化
5. 引⼊NOSQL和程序架构调整"
,MySQL,排它锁和共享锁是什么，有什么区别？,technical,medium,"排它锁也叫独占锁、写锁或  X 锁，锁定的数据只允许进⾏锁定操作的事务使⽤，其他事务⽆法对已锁定的数
据进⾏查询或修改。当我们对数据进⾏更新的时候，也就是 INSER T、DELETE或者UPDATE的时候，数据库也
会⾃动使⽤排它锁，防⽌其他事务对该数据⾏进⾏操作。
共享锁也叫读锁或  S 锁 ，锁定的资源可以被其他⽤户读取，但不能修改。在进⾏ SELECT 的时候，会将对象进
⾏共享锁锁定，当数据读取完毕之后，就会释放共享锁，这样就可以保证数据在读取时不被修改。"
,MySQL,MySQL的⾏级锁有哪些？作⽤是什么？,technical,medium,"Record Lock 记录锁，仅仅把⼀条记录锁上，记录锁分为排他锁和共享锁。
Gap Lock 间隙锁，锁定⼀个范围，但是不包含记录本身，只存在于可重复读隔离级别，⽬的是为了解决可重
复读隔离级别下幻读的现象。间隙锁之间是兼容的，两个事务可以同时持有包含共同间隙范围的间隙锁，并不
存在互斥关系。
Next-Key Lock 临键锁： Record  Lock  + Gap Lock  的组合，锁定⼀个范围，并且锁定记录本身。 next-key
lock  即能保护该记录，⼜能阻⽌其他事务将新纪录插⼊到被保护记录前⾯的间隙中。"
,MySQL,数据库悲观锁和乐观锁的原理和使⽤场景有哪些？,technical,easy,"1、乐观锁
认为对同⼀数据的并发操作不会总发⽣ ，属于⼩概率事件， 不⽤每次都对数据上锁 ，也就是不采⽤数据库⾃身的锁
机制，⽽是通过程序来实现。在程序上，我们可以采⽤ 版本号机制或者时间戳机制 实现。"
,MySQL,执⾏⼀条 select语句，发⽣了什么？,technical,medium,"连接器：跟客户端建⽴连接、获取权限、维持和管理连接。
查询缓存：查询语句如果命中查询缓存则直接返回，否则继续往下执⾏。 MySQL 8.0 已删除该模块；
解析  SQL，通过解析器对  SQL 查询语句进⾏词法分析、语法分析，然后构建语法树。
执⾏  SQL：执⾏  SQL 共有三个阶段：
预处理阶段：检查表或字段是否存在；将  中的  符号扩展为表上的所有列。
优化阶段：基于查询成本的考虑，   选择查询成本最⼩的执⾏计划；
执⾏阶段：根据执⾏计划执⾏  SQL 查询语句，从存储引擎读取记录，返回给客户端；"
,MySQL,数据库的事务隔离级别有哪些？【常考】,technical,medium,"1. 读未提交（ Read  Uncommitted ）：
允许⼀个事务读取另⼀个事务尚未提交的数据修改。
最低的隔离级别，存在脏读、不可重复读和幻读的问题。
2. 读已提交（ Read  Committed ）：
⼀个事务只能读取已经提交的数据。其他事务的修改在该事务提交之后才可⻅。
解决了脏读问题，但仍可能出现不可重复读和幻读。
3. 可重复读（ Repeatable  Read）：
事务执⾏期间，多次读取同⼀数据会得到相同的结果，即在事务开始和结束之间，其他事务对数据的修
改不可⻅。
解决了不可重复读问题，但仍可能出现幻读。
4. 序列化（Serializable ）：
最⾼的隔离级别，确保事务之间的并发执⾏效果与串⾏执⾏的效果相同，即不会出现脏读、不可重复读
和幻读。"
,MySQL,为什么 MySQL索引使⽤ B+树,technical,medium,"B+树的⾮叶⼦节点不存放实际的记录数据，仅存放索引，所以 数据量相同的情况下，相⽐存储即存索引⼜存
记录的  B 树，B+树的⾮叶⼦节点可以存放更多的索引，因此  B+ 树可以⽐  B 树更「矮胖」，查询底层节点的
磁盘  I/O次数会更少 。
B+ 树有⼤量的冗余节点（所有⾮叶⼦节点都是冗余索引），这些冗余索引让  B+ 树在插⼊、删除的效率都更
⾼，⽐如删除根节点的时候，不会像  B 树那样会发⽣复杂的树的变化；
select *
*
B+ 树叶⼦节点之间⽤链表连接了起来，有利于范围查询，⽽  B 树要实现范围查询，因此只能通过树的遍历来
完成范围查询，这会涉及多个节点的磁盘  I/O 操作，范围查询效率不如  B+ 树。"
,MySQL,可以对数据库表做那些优化？,technical,medium,"1. 合理使⽤数据库分表
对于⼀些特别⼤的表，可以考虑将其拆分成多个⼦表，从⽽更好地管理数据。
2. 建⽴索引
在经常被查询的列上建⽴索引，提⾼查询性能。但是也要注意过多的索引影响插⼊、更新和删除的性能。
3. 避免使⽤
只选择需要的列⽽不是使⽤ SELECT *
4. 选择合适的数据类型
尽量使⽤ TINYINT ，SMALLINT ，MEDIUM_INT 替代INT类型，如果是⾮负则加上 UNSIGNED
VARCHAR 的⻓度只分配真正需要的空间"
,MySQL,什么是慢查询？原因是什么？可以怎么优化？【常考】,technical,medium,"数据库查询的执⾏时间超过指定的超时时间时（ long_query_time：默认 10秒  ），就被称为慢查询。
原因：
查询语句⽐较复杂：查询涉及多个表，包含复杂的连接和⼦查询，可能导致执⾏时间较⻓。
查询数据量⼤：当查询的数据量庞⼤时，即使查询本身并不复杂，也可能导致较⻓的执⾏时间。
缺少索引：如果查询的表没有合适的索引，需要遍历整张表才能找到结果，查询速度较慢。
数据库设计不合理：数据库表设计庞⼤，查询时可能需要较多时间。
并发冲突：当多个查询同时访问相同的资源时，可能发⽣并发冲突，导致查询变慢。
硬件资源不⾜：如果 MySQL服务器上同时运⾏了太多的查询，会导致服务器负载过⾼，从⽽导致查询变慢
优化：
1. 运⾏语句，找到慢查询的 sql
2. 查询区分度最⾼的字段
3. explain：显示 mysq l如何使⽤索引来处理 select语句以及连接表，可以帮助选择更好的索引、写出更优化的查
询语句
4. order by limit 形式的 sql语句，让排序的表优先查
5. 考虑建⽴索引原则
6. 了解业务使⽤场景"
,MySQL,跳表的查找过程？,technical,hard,"查找⼀个跳表节点的过程时，跳表会从头节点的最⾼层开始，逐⼀遍历每⼀层。在遍历某⼀层的跳表节点时，会⽤
跳表节点中的  SDS 类型的元素和元素的权重来进⾏判断：
如果当前节点的权重⼩于要查找的权重时，跳表就会访问该层上的下⼀个节点。
如果当前节点的权重等于要查找的权重时，并且当前节点的  SDS 类型数据⼩于要查找的数据时，跳表就会访 问
该层上的下⼀个节点。
如果上⾯两个条件都不满⾜，或者下⼀个节点为空时，跳表就会使⽤⽬前遍历到的节点的  level 数组⾥的下⼀层指
针，然后沿着下⼀层指针继续查找。
7.
quicklist 就是双向链表  + 压缩列表组合， quicklist  就是⼀个链表，⽽链表中的每个元素⼜是⼀个压缩列
表。  quicklist  解决办法，通过控制每个链表节点中的压缩列表的⼤⼩或者元素个数，来规避连锁更新的问题。
因为压缩列表元素越少或越⼩，连锁更新带来的影响就越⼩，从⽽提供了更好的访问性能。
8.
listpack 没有压缩列表中记录前⼀个节点⻓度的字段， listpack 只记录当前节点的⻓度，当我们向  listpack 加⼊⼀
个新元素的时候，"
,Redis,什么是 Redis主从复制,technical,easy,"主从复制将⼀个 Redis服务器的数据复制到其他服务器，其中⼀个被视为主节点（ master），⽽其他的是从节点
（slave）
主服务器上可以进⾏读写操作，当发⽣写操作时⾃动将写操作同步给从服务器
从服务器⼀般只读，并接受主服务器同步过来写操作命令，然后执⾏这条命令。"
,Redis,Redis哨兵机制是什么,technical,easy,"Redis的哨兵⽤于监控和管理 Redis实例，它可以实现⾃动故障转移和⾼可⽤性。哨兵系统由⼀组独⽴运⾏的进程组
成，这些进程定期检查 Redis主节点和从节点的状态，并在主节点宕机时选择⼀个从节点升级为新的主 节点。"
,Redis,如何避免主从数据的不⼀致,technical,easy,"持久化和复制配置：确保在主节点和从节点上都启⽤了持久化（如 RDB快照和 AOF⽂件）以及复制配置。这样
可以保证从节点在重启后能够通过持久化⽂件进⾏数据的完整恢复。
保证⽹络稳定性：确保主节点和从节点之间的⽹络连接是稳定的，⽐如让主从节点处于同⼀机房，降低⽹络延
迟
监控和报警：使⽤监控系统来实时监测主从节点的状态，包括复制延迟、连接状态等。设置报警机制。"
,Redis,什么是集群脑裂,technical,medium,"如果主节点的⽹络突然发⽣了问题与所有的从节点都失联了，但此时的主节点和客户端的⽹络是正常的，客户端不
知道集群内部已经出现了问题，还在向这个失联的主节点写数据，此时这些数据被主节点缓存到了缓冲区⾥。哨兵
也发现主节点失联了，就会在从节点中选举出⼀个 leader作为主节点，会导致集群有两个主节点。
⽹络恢复后哨兵因为之前已经选举出⼀个新主节点了，它就会把旧主节 点降级，然后从旧主节点会向新主节点请求
数据同步， 因为第⼀次同步是全量同步的⽅式，旧主节点会清空掉⾃⼰本地的数据。客户端在过程之前写⼊的数据
就会丢失了 。所以脑裂会导致集群数据的丢失。"
,Redis,Redis过期删除策略是什么,technical,medium,"Redis 选择「惰性删除 +定期删除」这两种策略配和使⽤ ，以求在合理使⽤  CPU 时间和避免内存浪费之间取得平
衡。
1. 惰性删除依据 expireIfNeeded  函数来实现，每次返回或者修改 key之前，都会调⽤该函数检查 key 是否过期
如果过期，删除该 key, lazyfree_lazy_expire  参数决定是同步删除还是异步删除，然后返回 null 给
客户端
如果没有过期，则返回正常的键给客户端
2. 定期删除的做法是 每隔⼀段时间「随机」从数据库中取出⼀定数量的   key 进⾏检查，并删除其中的过期
key。
默认每隔 10s检查⼀次数据库，配置键为  hz: 10"
,Redis,什么是缓存雪崩,technical,hard,"缓存雪崩：在某个时间点，缓存中的⼤量数据同时失效，⼤量请求都需要重新计算或重新获取数据，数据库压⼒剧
增。这可能是由于缓存的过期时间设置相近，导致在某个时间点同时失效。或者 Redis故障宕机。
1. ⼤量数据同时过期
针对⼤量数据同时过期⽽引发缓存雪崩问题，常⻅的应对⽅法有以下⼏种：
均匀设置过期时间 : 避免将⼤量数据设置成同⼀个过期时间，可以给这些数据的过期时间加⼀个随机数。
互斥锁：如果发现访问的数据不在  Redis ⾥，就加个互斥锁，保证同⼀时间内只有⼀个请求来构建缓存
后台更新缓存：让缓存 “永久有效 ”，并将更新缓存的⼯作交由后台线程定时更新。
2. Redis故障宕机
针对  Redis  故障宕机⽽引发的缓存雪崩问题，常⻅的应对⽅法有下⾯这⼏种：
服务熔断或请求限流机制：
服务熔断：暂停业务应⽤对缓存服务的访问，直接返回错误
请求限流：只将少部分请求发送到数据库进⾏处理，再多的请求就在⼊⼝直接拒绝服务
构建 Redis缓存⾼可靠集群：
通过主从节点的⽅式构建  Redis  缓存⾼可靠集群 ，
如果   Redis   缓存的主节点故障宕机，从节点可以切换成为主节点"
,Redis,什么是缓存击穿,technical,easy,"缓存击穿：当某个 “热点数据 ”过期时，⼤量并发请求查询这个缓存不存在的数据时，导致请求直接访问数据库，增
加数据库的负载。缓存击穿是缓存雪崩的⼀个⼦集，可以使⽤前⾯说到的⽅案，添加互斥锁或者后台更新缓存。"
,Redis,什么是缓存穿透,technical,easy,"缓存穿透要访问的数据 既不在缓存中，也不在数据库中 ，这样就⽆法构建缓存数据，后续所有的请求都会向数据库
查找，增加数据库的负载。
出现缓存穿透⼀般是因为以下两种原因：
业务误操作，缓存中的数据和数据库中的数据都被误删除了
恶意攻击，通过构造不存在的  key ⼤量访问缓存，导致对数据库的频繁查询。
对应的解决办 法 3种："
,Redis,"什么是 Redis , 具有哪些特点",technical,easy,"Redis是⼀个基于内存的数据库， 读写速度⾮常快，通常被⽤作缓存 、消息队列、分布式锁和键值存储数据库。它
⽀持多种数据结构，如字符串、哈希表、列表、集合、有序集合等，  Redis 还提供了分布式特性，可以将数据分布
在多个节点上，以提⾼可扩展性和可⽤性。"
,Redis,为什么 Redis是单线程,technical,medium,"Redis单线程指的是：⽹络请求模块使⽤单线程进⾏处理，其他模块仍⽤多个线程，单线程减少了上下⽂切换的开
销，也减少了资源竞争⽽导致的锁的问题，提升了整体性能。
官⽅答案是：因为 CPU不是Redis的瓶颈， Redis的瓶颈最有可能是机器内存或者⽹络带宽。既然单线程容易实现，
⽽且CPU不会成为瓶颈，那就顺理成章地采⽤单线程的⽅案了。
Redis为什么⼜要引⼊多线程呢
因为 Redis的瓶颈不在内存，⽽是在⽹络 I/O模块带来 CPU的耗时，所以 Redis6.0的多线程是⽤来处理⽹络 I/O这部
分，充分利⽤ CPU资源，减少⽹络 I/O阻塞带来的性能损耗。 Redis引⼊的多线程  I/O 特性对性能提升⾄少是⼀倍以
上。"
,Redis,Redis与MySQL的区别是什么,technical,medium,"Redis基于键值对，⽀持多种数据结构；⽽ MySQL是⼀种关系型数据库，使⽤表来组织数据。
Redis将数据存在内存中，通过持久化机制将数据写⼊磁盘， MySQL通常将数据存储在磁盘上。
Redis不使⽤ SQL，⽽是使⽤⾃⼰的命令集， MySQL使⽤SQL来进⾏数据查询和操作。
Redis以⾼性能和低延迟为⽬标，适⽤于读多写少的应⽤场景， MySQL 适⽤于需要⽀持复杂查询、事务处
理、拥有⼤规模数据集的场景。
Redis 更适合处理⾼速、⾼并发的数据访问，以及需要复杂数据结构和功能的场景，在实际应⽤中，很多系统会同
时使⽤  MySQL 和 Redis。"
,Redis,什么是 Redis事务,technical,hard,"在  Redis   中，事务是⼀组命令的有序执⾏序列，它们被⼀起执⾏，⽽在执⾏期间不会被其他客户端的命令打断。
Redis 使⽤  MULTI 和 EXEC 命令来实现事务。
基本流程如下：
MULTI： 开始⼀个事务，标记事务的开始。
在 MULTI  和 EXEC  之间，可以输⼊多个  Redis  命令。这些命令并不会⽴即执⾏，⽽是放⼊⼀个队列中，等待
执⾏。
EXEC： 执⾏所有在  MULTI  和 EXEC  之间输⼊的命令。这些命令作为⼀个事务⼀起执⾏，⽽且是按照顺序执
⾏的。如果在  EXEC  之前发⽣错误，整个事务会被取消。
如果事务执⾏成功，客户端会收到⼀个包含所有命令执⾏结果的数组。
如果事务执⾏失败（ ⽐如在  MULTI  和 EXEC  之间发⽣了错误），那么事务中的所有命令都不会被执⾏， Redis
将回滚到  MULTI 命令执⾏之前的状态。
在事务中，还可以使⽤  WATCH  命令来监视⼀个或多个键。如果在事务执⾏期间监视的键被其他客户端修改了，事
务就会被取消，从⽽确保事务执⾏的原⼦性。
SET lock_key unique_value N"
,Redis,PSYNC 缓存中的热点数据和冷数据是什么,technical,easy,"热数据指的就是访问次数较多的数据
冷数据就是访问很少或者从不访问的数据
只有热数据，缓存才有价值。"
,Redis,Redis集群模式有哪些,technical,medium,"主从复制：将⼀个 Redis实例的数据复制到其他实例，其中⼀个是主节点，其余是从节点。主节点将写操作传
播到所有从节点。
哨兵：监控 Redis实例的状态，发现主节点的故障并⾃动进⾏故障转移。
切⽚集群：将数据分布在不同的服务器上，以此来降低系统对单主节点的依赖
Redis的哨兵是⽤来做什么的
Redis哨兵⽤于监控 Redis实例的状态，发现主节点的故障并⾃动进⾏故障转移。
监控：监控  Redis 主服务器和从服务器的状态，包括连接状态、是否能够执⾏命令、是否有持久性问题等
故障转移：当  Sentinel （哨兵）发现主服务器不可⽤时（⽐如宕机）， 它会通过⼀定的选举机制选择⼀个从
服务器升级为新的主服务器，然后通知其他从服务器将其切换到新的主服务器。"
,Redis,如何保证数据库和缓存的⼀致性【常问】,technical,hard,"Cache  Aside
原理：先从缓存中读取数据，如果没有就再去数据库⾥⾯读数据，然后把数据放回缓存中，如果缓存中可以找
到数据就直接返回数据；更新数据的时候先把数据持久化到数据库，然后再让缓存失效。
问题：假如有两个操作⼀个更新⼀个查询，第⼀个操作先更新数据库，还没来及删除数据库，查询操作可能拿
到的就是旧的数据；更新操作⻢上让缓存失效了，所以后续的查询可以保证数据的⼀致性；还有的问题就是有
⼀个是读操作没有命中缓存，然后就到数据库中取数据，此时来了⼀个写操作，写完数据库后，让缓存失效，
然后，之前的那个读操作再把⽼的数据放进去，也会造成脏数据。
可⾏性：出现上述问题的概率其实⾮常低，需要同时达成读缓存时缓存失效并且有并发写 的操作。数据库读写
要⽐缓存慢得多，所以读操作在写操作之前进⼊数据库，并且在写操作之后更新，概率⽐较低。
Read/Write  Through
原理：Read/Write    Through原理是把更新数据库（ Repository ）的操作由缓存代理，应⽤认为后端是⼀个单
⼀的存储，⽽存储⾃⼰维护⾃⼰的缓存。
Read Through ：就是在查询操作中"
,Redis,Redis过期删除策略有哪些,technical,easy,"定时删除：设置  key 的过期时间，当时间到达时，⾃动执⾏  key 的删除操作。
惰性删除：  每次从数据库访问  key 时，都检测  key 是否过期，如果过期则删除该  key。
定期删除： 每隔⼀段时间「随机」从数据库中取出⼀定数量的  key 进⾏检查，并删除其中的过期 key。"
,Redis,为什么使⽤  volatile  关键字修饰了  uniqueInstance  实例变量？,technical,medium,"这段代码执⾏时分为三步：
1. 为 uniqueInstance  分配内存空间
2. 初始化uniqueInstance
3. 将 指向分配的内存地址
正常的执⾏顺序当然是  1>2>3  ，但是由于  JVM 具有指令重排的特性，执⾏顺序有可能变成  1>3>2。
单线程环境时，指令重排并没有什么问题；多线程环境时，会导致有些线程可能会获取到还没初始化的实例。
例如：线程 A 只执⾏了  1 和 3 ，此时线程 B来调⽤  getUniqueInstance()  ，发现  不为空，便
获取
解决办法就是加⼀个  实例，但是其实此时的
关键字修饰  还没有初始化。
， volatile  会禁⽌  JVM 的指令重排，就可以保
证多线程环境下的安全运⾏。
优点：
延迟实例化，节约了资源；线程安全；并且相对于线程安全的懒汉式，性能提⾼了。
缺点：
volatile   关键字，对性能也有⼀些影响。"
,计算机组成原理,设计模式了解吗？有哪些设计原则需要遵守？,technical,easy,"单⼀职责
在设计类的时候要尽量缩⼩粒度，使功能明确、单⼀，不要做多余的事情（⾼内聚，低耦合 ）
单⼀职责下的类会⽐较⼩⽽精悍，需要使⽤结构性模式组合复⽤他们
开闭原则
⼀个类应该对扩展开发，对修改关闭
关键是要做好封装，隐藏内部的实现细节，开发⾜够的接⼝，这样⼦外部的代码就只能通过接⼝去扩展功能，不需"
,计算机组成原理,字。那么对于字符该如何表示？,technical,medium,"通过计算机领域的⾄理名⾔： 计算机科学领域的任何问题都可以通过增加⼀个间接的中间层来解决。
我们通过在字符和⼆进制编码之间嵌套⼀个数字编号，通过数字编号，就能实现字符、⼆进制编码之间的关系绑
定。
// Display: Temperature is 25.5
// Logger: Logging temperature data - 25.5
}
}
像这样收录了很多的字符并⾏⼀⼀编号得到的⼀个对照表，我们称之为字符集。从⼆进制  -> 字符  称为解码，从字 符"
,计算机组成原理,何运⾏这个可执⾏⽂件呢？,technical,medium,"在 linux 系统上运⾏可执⾏程序：打开⼀个  shell 程序，然后在  shell 中输⼊相应可执⾏程序的⽂件名。
shell 是⼀个命令解释程序，它输出⼀个提示符  > 来等待⼀个命令⾏的输⼊，然后执⾏这个命令，如果该命令⾏的
第⼀个单词不是内置的  shell 命令，那么  shell 就会假设这是⼀个可执⾏⽂件的名字，对这个⽂件进⾏加载并运
⾏。
在这个例⼦中， shell 加载并且运⾏  hello 程序，屏幕上显示  hello,world 内容， hello 程序运⾏结束并退出， shell
继续等待下⼀个命令的输⼊。"
